INFO     | 2025-09-07 11:23:57,799 | CLIENT/SENDER            | Sending notification: {"targets": [{"fcmToken": "ecF9009QS_WXzjtZfW1SM0:APA91bG0AWrWps9teSqN-BjNvSFV4iH4Rw-Y3iLr4FNbDk_PIxuuDKpKfXJBir0Vq_dmqOtOXQ8NMtJX8XO7mW_uCdHA7v9n70aC0OySUmHrNknsXAOBZrM", "fcmTokenFallback": null, "instanceId": "543c9a44-eab2-44a2-b50b-ca85c3333f45"}], "highPriority": true, "androidData": "QDSR8BNd1eQkJVcUoAwByj/YR02siq5WN1bZgDRQ9lhr+ld+u1YnaqPtFV4wpyx80ENij280clrvmfoPY0ZfI0ChuFl4qOWxLUruMakPZmC6ZFyuruF1PB3qamFWOJYbAQuROwU97iB1CFXGcWxvnb/yws8qKXz9sSWLV9T8uR0N+faT+dOwhAxwtefXKc7/HU+bZ9uyD+WumvP7/JJxgeAQmteJEJUn31RFjDgaPQ7xnUE52WsBd6dPWIMykBecBp0NKkNCnRwhuKUih45uAX3wUHNpmZdj7xcRvyVesVBMfGiP6sliUI7EULkp1JZ90nCV6BVpIGOtgT8COk6mbKuSfltZGPQ8SClNN81D68cI0LWYTcYOjCbaJ2MIWZYWcldECkeMMwmLTji6w7HcAw==", "apnsData": null}

INFO     | 2025-09-08 17:38:51,936 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:38:53,941 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:38:53,942 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:38:53,944 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:38:53,945 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:38:55,951 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:38:55,952 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:38:55,954 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:38:55,955 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:38:57,960 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:38:57,961 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:38:57,963 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:38:57,963 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:38:59,968 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:38:59,969 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:38:59,972 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:38:59,972 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:01,977 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:01,978 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:01,981 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:01,981 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:03,986 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:03,987 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:03,989 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:03,990 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:05,995 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:05,996 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:05,999 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:06,000 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:08,005 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:08,008 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:08,010 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:08,010 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:10,015 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:10,017 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:10,020 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:10,021 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:12,027 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:12,028 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:12,031 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:12,032 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:14,037 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:14,038 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:14,042 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:14,045 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:16,047 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:16,048 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:16,050 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:16,050 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:18,055 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:18,056 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:18,058 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:18,060 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:20,063 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:20,064 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:20,066 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:20,067 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:22,071 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:22,073 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:22,075 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:22,075 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:24,080 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:24,081 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:24,084 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:24,085 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:26,089 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:26,091 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:26,093 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:26,093 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:28,097 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:28,100 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:28,102 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:28,103 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:30,108 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:30,109 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:30,112 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:30,112 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:32,119 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:32,120 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:32,124 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:32,124 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:34,129 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:34,130 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:34,134 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:34,135 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:36,139 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:36,140 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:36,144 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:36,145 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:38,152 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:38,153 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:38,156 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:38,156 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:40,166 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:40,167 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:40,169 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:40,170 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:42,175 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:42,176 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:42,177 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:42,179 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:44,184 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:44,185 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:44,189 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:44,189 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:46,195 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:46,196 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:46,199 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:46,200 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:48,204 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:48,206 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:48,209 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:48,210 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:50,215 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:50,216 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:50,218 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:50,219 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:52,223 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:52,224 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:52,226 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:52,227 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:54,232 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:54,233 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:54,235 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:54,236 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:56,239 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:56,240 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:56,244 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:56,244 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:39:58,249 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:39:58,250 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:39:58,255 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:39:58,255 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:00,259 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:00,260 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:00,267 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:00,268 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:02,273 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:02,274 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:02,278 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:02,281 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:04,285 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:04,287 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:04,292 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:04,293 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:06,297 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:06,299 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:06,304 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:06,304 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2025-09-08 17:40:07,771 | DATABASE                 | Updating presence
INFO     | 2025-09-08 17:40:07,772 | CLIENT                   | Moonraker client - tired to send a websocket message when the socket wasn't open.
INFO     | 2025-09-08 17:40:07,772 | CLIENT                   | Moonraker client failed to send JsonRPC request server.database.post_item
ERROR    | 2025-09-08 17:40:07,773 | DATABASE                 | Ensure database entry item plugin version failed. 99990001 - No active websocket connected.
INFO     | 2025-09-08 17:40:07,790 | DATABASE                 | Updating presence
INFO     | 2025-09-08 17:40:07,791 | CLIENT                   | Moonraker client - tired to send a websocket message when the socket wasn't open.
INFO     | 2025-09-08 17:40:07,792 | CLIENT                   | Moonraker client failed to send JsonRPC request server.database.post_item
ERROR    | 2025-09-08 17:40:07,792 | DATABASE                 | Ensure database entry item plugin version failed. 99990001 - No active websocket connected.
WARNING  | 2025-09-08 17:40:08,313 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:08,314 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:08,317 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:08,317 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:10,322 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:10,323 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:10,328 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:10,330 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:12,334 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:12,335 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:12,339 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:12,340 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:14,343 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:14,344 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
ERROR    | 2025-09-08 17:40:14,405 | Exception rased from moonraker client websocket connection. The connection will be closed.; ValueError Exception: hostname is invalid; NoneType: None

INFO     | 2025-09-08 17:40:14,405 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
WARNING  | 2025-09-08 17:40:16,411 | CLIENT                   | Failed to parse moonraker config file. We will try a manual parse. File contains no section headers.
file: '/home/sonic/printer_data/config/moonraker.conf', line: 1
'MOONRAKER + MACROS FOR KLIPPER-BACKUP\n'
INFO     | 2025-09-08 17:40:16,412 | CLIENT                   | Connecting to moonraker: ws:////localhost:*:7125/websocket
